CustomerID,Timestamp,PurchaseValue
bdff0c27f8373726da51fcaa4388486e,2017-01-05T23:27:00Z,59.2
c08879c2789a93c6b392c504b7d88200,2017-08-10T04:43:00Z,59.21
fc1cc517339168d7bbe7bfa52d15e2cd,2017-02-03T16:52:00Z,59.21
c8a2c9cdec1a134db7e04e4ed91197c9,2017-07-27T01:15:00Z,59.23
514234d73b9357b87ae7aa5b4d0ff998,2017-07-27T14:01:00Z,59.24
9581789d1eae95aea97afc2690f6d050,2017-02-01T03:19:00Z,59.24
9e24c8594a69c464ec368ecda1bd4c3f,2017-01-28T15:41:00Z,59.24
8d1a6267523a24ecb5aa1af019ba594f,2017-04-18T02:25:00Z,59.25
f52c0f7b018ed46d8eb45da616f6fd62,2017-02-12T20:52:00Z,59.25
4186afe6718165d1828d10ecde58dbce,2017-02-15T16:20:00Z,59.26
410dd27e29ea7074c6a98a74877972d5,2017-10-02T20:54:00Z,59.27
84d66f416642e69faeaffe4c853023b6,2017-01-28T20:04:00Z,59.29
8bea813d0e88cd3ba7a11439f5127784,2017-07-25T14:37:00Z,59.3
3e5df9eda5af33ea7174ba0fd84c229f,2017-07-09T02:46:00Z,59.3
a146a628235ce3c96c6bad44b4a4a866,2017-02-14T02:44:00Z,59.3
b02be09d1d5e93140342a5fbe7ef7340,2017-01-24T21:59:00Z,59.3
9530b1b7c5e8a66095af3c28e621d4ef,2017-11-04T13:17:00Z,59.31
5daa78a290ab80b20a548bf58c799e8a,2017-07-08T12:49:00Z,59.32
91b813ad50e0974adbb1461ed083237d,2017-02-14T01:51:00Z,59.32
4b5a3190510d1c0216b14ea70994a691,2017-01-26T07:11:00Z,59.33
ae80031ba02572158152318d608bc7c6,2017-01-28T02:51:00Z,59.34
4464c0115dd6bf4d4d633489328fdc7a,2017-02-13T15:14:00Z,59.35
b357736e765702b53aef0ded23ea6112,2017-01-26T03:51:00Z,59.35
e0d8ba73ee20af2bfe09c761b19bd89e,2017-07-11T04:36:00Z,59.36
552e46868b2cbc1e5c6ed140ec8c990b,2017-03-31T19:17:00Z,59.38
c64eba30f5fa811ff2dc0ea9f90590be,2017-03-10T22:11:00Z,59.38
8b6aa340953dad198a9d60bd12abfcb9,2017-01-26T23:54:00Z,59.38
7e70507512f04b9a1fc0594534443c8e,2017-01-11T02:23:00Z,59.39
4e7b471ed770ce2be0229757d9ba89ad,2017-07-09T03:36:00Z,59.4
281df2dc4c3886c4167a3205ac33f2e4,2017-02-13T14:41:00Z,59.41
04940be0d4de83abaf002e6f8209f67a,2017-01-25T15:25:00Z,59.41
5d902efe4832a4331adac4d56501b954,2017-09-13T03:30:00Z,59.42
c1996e2e7d1de7f1269a8ed985f7ad3d,2017-07-28T14:26:00Z,59.42
9f58a4905598d089a64c5ad802260fb1,2017-07-10T16:24:00Z,59.43
f4d3a121cb24ad6021815a2b597d9a34,2017-10-11T13:25:00Z,59.44
58d23634d7581f340d603172ba326b24,2017-02-22T17:00:00Z,59.44
2b75f007b50d6b21e1501f47dc8d632b,2017-07-09T02:31:00Z,59.45
40a6781fd031db62784ab26d59300821,2017-05-03T00:38:00Z,59.46
5470b6b011b4450e37b6cadb80170899,2017-02-04T02:34:00Z,59.46
48f130b7330e6a0eed299699698c9244,2017-01-28T14:04:00Z,59.46
c535225157f37d887b2aa21b954ac0b0,2017-01-13T01:03:00Z,59.46
d2c69e0100d571f6bd59fdce91993b55,2017-01-26T13:30:00Z,59.47
bcc02123ded85be16104fd5db96aac0f,2017-07-11T03:56:00Z,59.48
9e24c8594a69c464ec368ecda1bd4c3f,2017-11-02T15:09:00Z,59.49
bcef4f0e336ef1cc3a1bf9573aebfbac,2017-01-24T17:43:00Z,59.49
a145de8b2e862a4855643841bf5a2da7,2017-11-04T12:50:00Z,59.5
474e225fc2e4821fa7adcd78007320eb,2017-07-10T00:39:00Z,59.5
6fbf66b19c36d3892d4596e7ed99d9e2,2017-06-02T02:02:00Z,59.5
6c7b6c6399a358dc01bc5f6f7615d2da,2017-04-04T17:17:00Z,59.5
9bd4ba92cc1571486c533407ebc06be9,2017-09-27T05:09:00Z,59.55
acb83df57ec93c21ec1e6b6e30e5abb6,2017-07-27T12:44:00Z,59.55
640ec95b792bfe22285ebfbd5d5586b6,2017-07-19T09:50:00Z,59.58
3aeb7860bac699840f9141f69aaa3183,2017-11-17T15:28:00Z,59.59
e675875db3648ab4dbbd52768296425c,2017-09-14T18:13:00Z,59.61
a180487aeb2f772572f95955b549fde2,2017-07-10T01:54:00Z,59.61
5535637ad2cd49eeb26f6199b6f9b657,2017-07-28T18:52:00Z,59.63
7588359f303fb8232f371943bbe1cf0f,2017-11-04T15:24:00Z,59.65
1f495308b8105d7edd9a860d534ff5ef,2017-08-10T12:59:00Z,59.65
05105a12735183f0c6a1aa093de2c91b,2017-10-17T15:58:00Z,59.66
64197921fe747207d9c34373ff5aa6b7,2017-07-08T23:09:00Z,59.67
0ec0282c009ecda5220b03342beff595,2017-07-09T03:47:00Z,59.71
588c01e5b698659f430ce63dd5ec3302,2017-06-08T12:27:00Z,59.72
345618820db7894da924e016afc578fa,2017-07-17T21:22:00Z,59.73
b66014b58b56319a08620cb73a9b87c4,2017-07-28T03:58:00Z,59.74
4a59bb5ab4c947c059f16b518fcecda1,2017-09-28T14:45:00Z,59.75
65912aa2edcabd17866e075e9dbe7146,2017-07-08T14:52:00Z,59.75
fa8815b493d71cdcdf274522d6d80900,2017-04-13T18:03:00Z,59.75
1a89258151f74319fd50778b0ed2f4f5,2017-11-04T23:00:00Z,59.77
84d5a7d13ceaf31e769fa2dab8517a39,2017-09-14T05:29:00Z,59.8
ee4adc44c767471fda0c403b83bec10d,2017-07-10T18:23:00Z,59.8
5c3fe3d27ec8f8882c2fcb56c89eacb1,2017-07-25T21:06:00Z,59.81
073735c708e5a810929c67776a097228,2017-07-10T20:59:00Z,59.84
bb92b23c5fce81db3fee0879bf28710d,2017-06-28T15:00:00Z,59.88
0d4be964350cf378402f6469987b82f5,2017-07-25T12:54:00Z,59.92
c3967860c6b06a24cdd1bd923da1a406,2017-07-27T18:06:00Z,59.94
c505f6e87ff9782ba4ca791ae088f329,2017-07-26T00:17:00Z,59.94
4aa64649fd365665e0b2838806d8a56d,2017-07-31T16:04:00Z,59.95
7da90ff81b628a1ad4f7e7012017cbf6,2017-07-09T18:04:00Z,59.96
c9d21746d47e13a931c8de8a26778cc9,2017-09-14T17:35:00Z,60.02
0babcb70f434a6519c0c63acdaf7982f,2017-07-25T13:16:00Z,60.05
77a97f743871beaf9a3a9203a1b0bd0a,2017-09-14T13:23:00Z,60.06
ca5db2239f35291eed31dd32b0a60fd2,2017-07-25T16:50:00Z,60.07
d24ac002f1ba9f9d4869c9a1a07620a2,2017-11-29T19:42:00Z,60.1
fadcf3c873c218e1b9a72460a6d3d59e,2017-07-30T19:36:00Z,60.1
7e70507512f04b9a1fc0594534443c8e,2017-08-11T01:19:00Z,60.12
dd1a0ab749505d8bafe3c2535b7a44d9,2017-06-29T20:53:00Z,60.17
ff9dd0ce57f2ff2dd06a4d7429fefda9,2017-11-28T16:45:00Z,60.18
16e8b50c0b56b4bd9f734d1a078c61d0,2017-08-10T13:48:00Z,60.18
d4254adf6cefe4e45f389cc089ef164e,2017-11-28T17:02:00Z,60.2
d9c2b16742367a7eb8d370896922a27f,2017-07-26T13:11:00Z,60.2
341433028b742943f42b96709eed4f98,2017-08-22T18:23:00Z,60.23
8eb79545463d0c403c45cae56cd0e8ce,2017-03-22T21:43:00Z,60.23
ba20b5b3fa4d3daec32ed6e8e9657176,2017-11-29T01:49:00Z,60.25
46dd24c8ca2e20871fbedce904e039c5,2017-11-28T16:41:00Z,60.25
e04a97f2ed166a125ff55f9af6eca424,2017-07-28T14:24:00Z,60.25
b94615eefaa4eeaa22438e169ae3970b,2017-07-27T03:16:00Z,60.27
43654d985a6c738dcfcdd6e17c473f4e,2017-11-28T18:17:00Z,60.28
9750bfa157277170c909537e05fb043d,2017-11-28T20:11:00Z,60.32
7894441bd74401667c7c968015b91726,2017-11-28T11:35:00Z,60.32
41538b3cc6ea57ebf3e3eb76d5f4e228,2017-11-28T23:43:00Z,60.34
9bf038b5a647592569cd98257341800f,2017-11-28T20:51:00Z,60.35
9cf35d2354d38b25a902e6d9874fab24,2017-07-17T19:46:00Z,60.35
c1156b147478c3ee8a042a7aab319bc4,2017-10-04T22:44:00Z,60.36
2e475315947dcc533692851f4cefe39a,2017-07-15T13:11:00Z,60.4
26eb43f97218944859018937f37f7dc4,2017-08-03T11:42:00Z,60.41
af88b88efb1a2790143931385fcd4add,2017-11-28T17:35:00Z,60.42
930a9f502faa82dbad68638e529b34e5,2017-11-29T00:42:00Z,60.48
b78534c082144cdd9555ab3a44dc6f50,2017-11-28T20:41:00Z,60.48
cdea23602adfac2c267b9c13bcc4b400,2017-11-28T15:23:00Z,60.53
bd08418196069a3f3b0321f370876787,2017-11-28T14:37:00Z,60.54
3c168289db746aec8aff5eed31ed77f2,2017-03-31T16:12:00Z,60.55
ea785b612a94143de2fe28192f0f49d3,2017-11-28T20:18:00Z,60.56
829bda2103a2a009587118089ccffa04,2017-11-28T17:39:00Z,60.58
86990dc3d5dc26595cdb976f55b81cad,2017-11-28T22:00:00Z,60.59
0dc2803c7f8fa803d69d7b636355668c,2017-11-29T00:42:00Z,60.61
e7c4a4351432382afba1e96ea9cf7036,2017-03-30T17:06:00Z,60.64
63faa643b732d5b34f716d4e2fd1157b,2017-11-29T00:28:00Z,60.68
5ba6a13c676a8c6c3a094d6ebe19bb81,2017-07-18T00:10:00Z,60.69
3d709e36b5ec3d1b3363e05f97a2c694,2017-06-05T06:15:00Z,60.74
55d6997dd71060784253f469d5e44f85,2017-11-28T13:26:00Z,60.76
f87b342dd9ccf49124412421eac325b4,2017-11-29T01:53:00Z,60.79
6016b877a2f93311bfe0ebd4e035a6f3,2017-11-28T17:51:00Z,60.8
4b3cce499f78487468321cbb12b708aa,2017-06-02T18:48:00Z,60.82
678ab4942e27e8d82d155b7c83ff1524,2017-07-25T13:37:00Z,60.83
4df29e10511fbb7823b8c5e8b949b2cb,2017-11-28T23:46:00Z,60.85
abc832cae312435eea271c89f970a0b6,2017-07-29T02:26:00Z,60.9
21ef616828370c3dfefb08f368a1b401,2017-03-27T23:37:00Z,60.91
30be1c9256c06b63d78fa161c87edc0d,2017-06-21T19:01:00Z,60.95
186a0649505cd467a9fdcae77ad1bcad,2017-03-30T17:39:00Z,60.96
13cb5c06f8d3c1c18e14539c16088e21,2017-07-23T04:31:00Z,60.99
81315676cb5fdfa0f2937b80bddb3f5b,2017-11-29T01:38:00Z,61.0
c9bdb64daf06ec57c8df9b320f9b35e4,2017-08-11T03:18:00Z,61.0
a8585afc9c49b4df75366632bf3147c3,2017-10-30T04:20:00Z,61.03
6033838594000a8ee112224acb4fa834,2017-08-16T01:27:00Z,61.09
41b72903003eab1dd7c97462eee68e6d,2017-06-30T05:21:00Z,61.12
44be67b811707b1c802335ce732ba901,2017-05-23T01:49:00Z,61.12
ac2c5d3318fdd086d362f9b7c46c2cb4,2017-09-13T19:36:00Z,61.14
a3868987f5c2916ee47254630238d057,2017-07-01T19:59:00Z,61.16
ec7918c4f2119310e470f15f4842a837,2017-06-26T20:53:00Z,61.16
35d4787110cc662f3f30875d9666d785,2017-04-23T21:02:00Z,61.17
4794563e633299af206cf7e6ee2dfb49,2017-11-29T20:54:00Z,61.18
3a5ccee88b1b71929f59240e29cb35d8,2017-11-28T18:00:00Z,61.18
3f331c905495e0572b7d09d35d175b1a,2017-07-16T17:45:00Z,61.18
0f4e4c30407f9f2f73823c79b067f9a7,2017-06-02T01:06:00Z,61.18
9b108a619fa5cea03e19f9a23d226797,2017-12-05T15:42:00Z,61.19
7645cff0f0a497b2e46170768702c7f6,2017-07-25T13:46:00Z,61.21
b0a9f915ac5cfb4f957867d5ba5f8191,2017-11-28T20:51:00Z,61.22
ca934902a52f72bf72750a95ea9ce0c3,2017-11-28T20:08:00Z,61.23
7d501edadf845c56dcfa60794569832e,2017-08-14T19:59:00Z,61.28
ecc0452689e8009de166579409262b41,2017-10-04T04:37:00Z,61.29
76a7de988961c785ff95f5c0ea58fd2f,2017-07-28T20:55:00Z,61.32
239018aa5079e2deeccabfaa3e22d50c,2017-05-29T21:59:00Z,61.33
fbda021cd5d0cd9d17deab60cbc34256,2017-05-08T00:50:00Z,61.33
5f1cdbf8ea56177dc6df05ac4635b28e,2017-11-28T17:23:00Z,61.34
c5c918573d36f8bcaf009b148c158a09,2017-10-27T01:07:00Z,61.34
c4b0e146d103479ef20f07fcce8d333e,2017-11-28T21:14:00Z,61.4
deedafab20da1707b37309e59f6282d8,2017-09-26T23:56:00Z,61.4
2974178e070be3360c9c684042df10c6,2017-05-03T13:54:00Z,61.4
fcd2ef6c49dc1869e9bb4ffd8a3269de,2017-12-03T17:25:00Z,61.41
aa4a71d09af3fe07a835533a1fe82916,2017-04-04T04:10:00Z,61.41
ad293a6bda975d5e007bef421a14b832,2017-08-24T14:12:00Z,61.45
38bc529ba632fecbcdc3f62f23fe3944,2017-11-29T04:35:00Z,61.46
53dd11f2c5e5aa87ecb750184addfbb6,2017-07-24T21:22:00Z,61.46
318662c8dd605b713b0df67ee92215e7,2017-06-21T13:51:00Z,61.46
4bade0a0b76462e9477963751513715f,2017-05-19T19:17:00Z,61.46
5fbdf104e8bda30e04947f7966d2dda5,2017-05-02T20:12:00Z,61.47
73be72f4fc19cfd5510f793e352f9f33,2017-04-01T03:39:00Z,61.47
f261e9af677aa5871ddb705b03676da0,2017-11-28T17:51:00Z,61.48
0b505ee85f643755f8901e197908b240,2017-04-11T00:30:00Z,61.48
81abb2c44ce9baeaf8e316a90a4460a4,2017-07-27T01:25:00Z,61.5
52bba60b90c2942cd6e2310d86f1adea,2017-06-16T16:38:00Z,61.5
d625af3e264e4508d8fc0adbb0c0208d,2017-11-27T19:08:00Z,61.51
07596d2a8abf59b03eda3654f8ce729f,2017-05-18T21:04:00Z,61.51
549f73b555cfde0dc7cc785ccae1fb7c,2017-08-25T21:51:00Z,61.53
2e65afdb6d4a86a0fbb0fca7546ae44d,2017-11-28T11:29:00Z,61.55
2d9f5b3ebac9c6a06392071293f17056,2017-06-20T18:36:00Z,61.55
312fd22dfaf7942acea7e4e2573051bc,2017-04-27T00:39:00Z,61.55
99fd3198494841f4ccdf62083f7428b3,2017-11-28T19:43:00Z,61.57
5ae3628a597aa42fc2d0924d211ecf70,2017-08-17T04:25:00Z,61.58
85a5f86c0b1379b2133de3e90c4d2f56,2017-06-22T03:01:00Z,61.58
44ec8d5edb8a6bfc1f87a71bafbc12cc,2017-11-04T21:57:00Z,61.59
f50682719d069d57162069dab5136229,2017-09-16T02:10:00Z,61.6
fb4c4ca75da690362cfd29018610f39d,2017-11-28T14:11:00Z,61.67
47e0f925570cb0d26dac4ca6d60a0379,2017-06-21T15:28:00Z,61.69
59f8f446f470322e27ae20ae7aaa8bca,2017-11-19T00:50:00Z,61.7
8e2ce96f17763e624a8a7c2ba9a01d5a,2017-10-22T19:36:00Z,61.7
9b1ecd1e65d1335c509afd326e147d49,2017-11-30T03:00:00Z,61.77
8a80494df3b9e0d993ba70f2c8781ce6,2017-06-11T16:33:00Z,61.77
c9bd826750bb8e9dbac52a6e7d271623,2017-11-28T18:20:00Z,61.79
247a3946ab586d81de530e4ce29f0bd8,2017-06-23T04:39:00Z,61.81
d6685907661eef878e183c4adcb184db,2017-11-29T06:29:00Z,61.82
a07f0d83f0e01dd35bc0f5830b4c8ae9,2017-07-09T21:25:00Z,61.82
f0acfc3be0af1a3fef3d3979ace547de,2017-07-07T22:11:00Z,61.84
365c59b6f002fad5e4f74afb434421b6,2017-07-15T13:55:00Z,61.85
cdd06530034db8fc2c06339f6c4b27fa,2017-04-23T16:27:00Z,61.86
c1aa987d71d2330ad2368dd8e279f6ef,2017-04-06T17:04:00Z,61.86
6257cee0b236abb471e819bb12c6d251,2017-05-07T15:59:00Z,61.87
c1d765c204aa4db5b44967f8f9c2421c,2017-09-13T17:54:00Z,61.88
e3075735b6454b5405f3c819ff9cf1d8,2017-11-29T00:13:00Z,61.89
4fda2399c7c4877b6e67e9f8ebc483ce,2017-06-15T01:27:00Z,61.9
93615c2bc71f26f1436ad58de1388aee,2017-11-28T22:08:00Z,61.91
83b642608a59b20a5cb5114c35e329f5,2017-05-26T21:21:00Z,61.92
45e0658a4f5964bb932964e72eabc283,2017-07-16T12:27:00Z,61.94
c4464de9fb320de81c194e70721e5ec8,2017-11-29T05:35:00Z,61.96
746d8e019b2db024595fd480d6fa3ffe,2017-08-16T16:04:00Z,61.96
0c83cb70628e02a32ab5e4edaf6b38b8,2017-11-26T01:58:00Z,61.99
073735c708e5a810929c67776a097228,2017-04-28T16:25:00Z,62.0
57ca3811221a3f64815614cd9441bd52,2017-09-29T01:16:00Z,62.03
72c3a0e690760aadca1276aa269ccb5c,2017-06-14T11:35:00Z,62.03
009a1736e07a0a222b6ade9f69fd2070,2017-08-10T17:30:00Z,62.04
9cc6a37d3633e05d8e53584c04e5fe44,2017-06-22T04:37:00Z,62.04
ea5efc6f813570531896dfaecc6394cb,2017-05-25T14:26:00Z,62.04
c4cee8e7effd1402ff42f82c6e62994a,2017-08-01T19:36:00Z,62.06
95422565aa40bfecde25662fb36bb5d4,2017-05-25T13:20:00Z,62.07
35a5f8215729819e655aad59618607ba,2017-12-03T16:30:00Z,62.08
9bc1776f54e8367f7ed0d20ef8db924b,2017-11-28T20:29:00Z,62.08
0cd4a7e6a227829c6bb6c852c10e4673,2017-06-25T17:38:00Z,62.08
5f5e17bb59978afdcf21239c3dfc0069,2017-11-28T22:16:00Z,62.09
2462e760b4565ad1e56ddc8dc5d201ce,2017-06-25T18:38:00Z,62.09
db5d70d9146972f626bfb9f3662439d9,2017-08-21T00:55:00Z,62.1
295e926776c1120385136d4ee36865c7,2017-07-17T16:48:00Z,62.12
bef00d8ff85f6e873ad11a6289be6519,2017-04-07T15:52:00Z,62.12
890abc130db9a4d772a29b7a59b99827,2017-11-28T23:57:00Z,62.14
ad4caf716c78b0166abce41bfb152910,2017-11-28T20:23:00Z,62.14
12181d5d56261cf4cb0ea40547947259,2017-11-28T20:57:00Z,62.15
cdce1af67d4305d2c75aa35bff803f02,2017-07-20T23:55:00Z,62.15
f1fb16bba1923c8567f74cdc45c4685c,2017-11-28T15:57:00Z,62.16
04b3fb6c72c474b40531cbcfc9a94e0a,2017-07-04T15:55:00Z,62.16
4b5625b335285da2d766aea9b501d0ae,2017-05-25T12:57:00Z,62.16
da13d867ba5a656154fd91d4d378d759,2017-03-31T18:56:00Z,62.16
a07c5394ddd8a78f3d794b2ed79381ca,2017-11-28T22:15:00Z,62.18
e62c19943f37ba2ab2349b25e34a55dc,2017-06-22T16:48:00Z,62.21
527f5e46577db3e0e5bc594e4b8652e1,2017-11-28T17:41:00Z,62.22
b5386e391006430f693cdca5e687f974,2017-10-16T14:55:00Z,62.23
4a89128a4c7ec7875603f5e273425e62,2017-05-02T02:25:00Z,62.23
24ad56693e2d2b794abc5d02bbd322da,2017-11-28T18:28:00Z,62.24
1d58d6b6ff86a41ae85aea933ca5446e,2017-10-01T20:02:00Z,62.24
fdbf7af3119940b6f29473bdc6a72147,2017-06-30T19:21:00Z,62.24
b4b4158b63d6ed57c2c25523487b34c5,2017-11-28T20:23:00Z,62.25
92f7fce92ab5ccc57b6cbd9d3f79e5c3,2017-03-29T16:30:00Z,62.27
ce101410243c8a1b76f1b0af18d55596,2017-04-03T17:58:00Z,62.33
d902703166f880d75fafd4582b55514e,2017-10-08T17:00:00Z,62.34
6f76cb699421405a52ad7c265af18d53,2017-09-23T03:44:00Z,62.35
b7e2a86dbfd0dbe956d79b5df224ff8d,2017-11-07T22:42:00Z,62.36
cdf642859ae8d9a1e489c3a655cba827,2017-09-29T19:45:00Z,62.38
275e59e24614490d3421d22a469cf41e,2017-11-29T06:31:00Z,62.39
510d6fb1f01c736c4fcf85a5dce06bf1,2017-11-29T04:57:00Z,62.39
800b1da3adfa3929105a11ba37486813,2017-09-07T23:16:00Z,62.39
40562adb0ad9000715ea143890b940a6,2017-08-15T13:35:00Z,62.39
bc49e8da72b73b81047065b27bb1d4ec,2017-04-13T12:57:00Z,62.39
7bbba84d5e3729e08524dfeca1c677ed,2017-07-07T03:16:00Z,62.41
2b6ccfc506bb1417bab3fb0841707324,2017-11-28T20:49:00Z,62.44
32252bd4c70801004300b186dd3e0a05,2017-06-21T18:48:00Z,62.45
20e7347e8b299041a4387bd43247bcb3,2017-06-14T04:24:00Z,62.45
7f58f5cc6deec215b1f0a6789b1e76b9,2017-05-29T19:05:00Z,62.45
79ace56aa069bbc11e85679d3c001ebb,2017-12-04T17:54:00Z,62.46
a2a9cf98ccd085f6f3b9ac7b2bcddd4a,2017-06-17T18:07:00Z,62.46
7131706a2c701a464c234132ad96d168,2017-11-28T15:13:00Z,62.47
e1009b4e04dd87da64c0aaa5bc31bf9a,2017-06-23T04:45:00Z,62.47
c75408477330a35fb8f1c88eb72f9776,2017-07-02T18:01:00Z,62.49
19518a7d4c31ce5186442f6ec0dc7925,2017-11-29T02:06:00Z,62.5
c1dc7803f61d61e02ce2efcd80e3656e,2017-11-15T00:03:00Z,62.51
d1952f37b91e17f2aef46659238b5f31,2017-11-05T20:21:00Z,62.51
1418d4b848b2a4afb39dc8b4b5d88f16,2017-05-18T16:27:00Z,62.52
da95457e6d9716fecff1950a1652e4c4,2017-10-06T18:37:00Z,62.53
cfff86094e49f3346488d3bea755c58e,2017-12-03T19:19:00Z,62.55
9f447f9415a380ac2eeee7df49c6ee7e,2017-06-25T23:04:00Z,62.58
0fcb703852b34b52c275bcf37cc8b8b0,2017-07-08T19:49:00Z,62.61
b987e3f1d1918e84d30c62465cf0c670,2017-11-28T21:25:00Z,62.65
6047a6844f0cf51c2599036a3ffe7fd6,2017-11-29T02:30:00Z,62.68
d96760b57be41bf749178d757d9c8e40,2017-09-14T13:27:00Z,62.68
bb0dfb7c0da90f97eb965668f02c180d,2017-09-12T15:12:00Z,62.68
dc740233acb4ef6a019e9f9f2b9b7163,2017-04-28T15:51:00Z,62.68
c59002b90c92bb264197e98cfb2d277e,2017-07-28T21:29:00Z,62.69
8718feccf7c64e17a3f884aff515bd80,2017-11-28T16:24:00Z,62.7
0ffcc81e2a6bd724fb9031ce853269e1,2017-09-14T13:50:00Z,62.7
6bebfa63e39f111b7da7bda8a743c89f,2017-06-04T19:07:00Z,62.7
e4130682aaa8eeed3b666ea0204bb1cc,2017-11-28T16:00:00Z,62.72
7227b5973904f71d9d92ebddc1872dad,2017-05-24T23:39:00Z,62.72
e0d8ba73ee20af2bfe09c761b19bd89e,2017-05-07T17:45:00Z,62.73
7e12fa2d179b7138ab925fee4d835455,2017-08-31T22:11:00Z,62.74
486f60f5d4ad74a2e09c4e6d3132a13a,2017-05-26T15:27:00Z,62.74
810cbb6b6bf0e3fe38a552ab31e39922,2017-09-28T16:16:00Z,62.75
fc353f9649ccf8ceb8d6c95c6f362a3f,2017-11-23T21:54:00Z,62.77
db78600699f7a23be9077a0734b0d5d6,2017-11-29T03:36:00Z,62.79
6090fc0110dfb5a76ee8d43707c04c3c,2017-06-23T20:10:00Z,62.79
62ed6110c5a969f470b7d117ad30521e,2017-11-29T04:18:00Z,62.8
c9910b46e2bbe9e17bdcfe8ba8a72245,2017-11-28T13:08:00Z,62.8
07de3bd6a461c4644d521c23d9bf74e4,2017-08-07T16:10:00Z,62.81
d72b8fc2b0c478b2bb91583a38df32fd,2017-07-25T19:35:00Z,62.84
86e6a99099e6eefee071494a0c279ce7,2017-05-30T19:24:00Z,62.84
a398ac8d7ca15ef841698666be58abbc,2017-11-27T21:51:00Z,62.85
29912c49ec4ca60c87a4edb29cf0908f,2017-06-18T23:42:00Z,62.86
fc427aaa28bdbf6db48168f6a354203d,2017-05-28T00:12:00Z,62.86
8f93d45ce0970524aa76a5759c0ec98b,2017-10-10T18:32:00Z,62.87
8449ac6fb27e0e2a18cb4264455ca7c6,2017-09-14T05:23:00Z,62.88
e3579500435f72e3d53dc51c7010c42e,2017-11-29T02:51:00Z,62.89
c567a16aae603fc0d9730b1c18af86a5,2017-09-28T12:42:00Z,62.9
0ce18188a2a413ba9387bb57f270d384,2017-09-28T02:56:00Z,62.9
cfb3cab3a2531ef36d85ec5922d6cdb0,2017-08-16T01:54:00Z,62.9
75616bc34f43b732c09db9e809293e45,2017-06-16T03:19:00Z,62.9
cbe0e48a099b4acabae540785873213f,2017-05-27T11:58:00Z,62.91
fd49983856cc5135c63577a64f005ec1,2017-09-14T17:05:00Z,62.94
5342d051c2c0c20f6488b67caff826d3,2017-08-07T03:26:00Z,62.94
773a3bf052aca259170a718bf81c8c0d,2017-05-22T00:25:00Z,62.94
2ea239cea4919271024b5956e0bcde40,2017-11-29T02:57:00Z,62.96
10e42d4f75369780631e4079f124958f,2017-11-29T00:48:00Z,62.96
80296f2b8aa993fa978399b7410aeb73,2017-11-29T02:40:00Z,62.98
f10eb397fc04c4ae694486e143276fc4,2017-09-14T14:16:00Z,62.99
468014641b74ced4763e0adbb46515b6,2017-11-29T10:55:00Z,63.0
2081e293670f33bd427bf661cc5bacc0,2017-06-22T13:50:00Z,63.0
5e5e404195e949868dc8cde1df83aebf,2017-05-26T18:05:00Z,63.0
d84f7b41922514acee9d027e97af652c,2017-11-29T07:26:00Z,63.01
552220f763176a988ecd4805402adce7,2017-10-04T13:33:00Z,63.01
ba4dc4ed4a24d5650d0a7ae845bb6ba8,2017-11-28T12:05:00Z,63.02
5fd42a835535db7e939483e78b4e224d,2017-08-23T21:26:00Z,63.02
d5a819db8315d5932c9a6e8e3428b1ea,2017-11-29T02:09:00Z,63.04
ad581f771ec7d8bd5a514c68f5cba794,2017-04-16T20:19:00Z,63.05
b85a9cd5b9af355fd4e31f3b5acb5b32,2017-10-17T00:17:00Z,63.06
e842c602390c7f195650cfc21f56689a,2017-09-15T03:28:00Z,63.06
3a7216a64c74b4e69d155cfa9670d547,2017-07-02T15:39:00Z,63.06
52008c61c8d22f3713a8bda3db1f3178,2017-10-29T19:27:00Z,63.07
ad1cfb7e01b5a5ed4c47a1e19ad6425d,2017-09-15T05:55:00Z,63.07
75ed70d2c22c2066180bee64a070e107,2017-10-04T03:06:00Z,63.08
4d2a45c72eef3fca0f52ff10f76786c0,2017-08-30T02:32:00Z,63.08
554f58292d5b434f202c4dce58ef4b6a,2017-11-29T02:19:00Z,63.09
921be7e9f4444ba84b222a29a0fe5aa5,2017-05-06T21:51:00Z,63.09
f89f6d5fdb4526a09c2bac5b241b0060,2017-11-29T00:25:00Z,63.1
88fcc55fe5376ffd3064b734b89960dd,2017-07-16T23:27:00Z,63.1
8a4cc8389bb65a1c7bacc096401f39e7,2017-11-29T16:22:00Z,63.11
57ca3811221a3f64815614cd9441bd52,2017-09-28T17:27:00Z,63.11
ab313025066048dea32a4a1ca2598fc2,2017-11-29T03:25:00Z,63.13
a6d16066cc225139ddf01aa9fd8723aa,2017-10-06T00:48:00Z,63.13
e38eef75a01ac5eab6c2e8641afd03af,2017-06-21T19:00:00Z,63.15
5eb6aa409e9eeb35333317526df89ce3,2017-09-15T02:21:00Z,63.17
24861b69fadd954a8fd2182742a1a979,2017-05-25T00:50:00Z,63.17
66bc7ca79c905cc30e217e6a73090a1b,2017-06-21T14:39:00Z,63.18
9c28f72517058e5bf3e19202237134fc,2017-05-09T16:54:00Z,63.18
ccfb5747603194567bce1c6f6bb4ea8e,2017-04-30T18:36:00Z,63.21
d001da5d4cb88992389d755aa7502de2,2017-06-05T14:38:00Z,63.25
a110ff04235286697816d077e470de70,2017-05-04T15:41:00Z,63.25
